POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LOCATION
216-30330,-,0,Green,SS,Y,Y,SFMTA,ON,0,3033,16TH ST,729000,Area 5,Mission,"(37.7649, -122.42103)"
216-31480,-,0,Black,SS,N,N,SFMTA,ON,0,3148,16TH ST,734000,MC5,Mission,"(37.76491, -122.42322)"
217-33150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3315,17TH ST,797000,Area 5,Mission,"(37.76333, -122.4202)"
217-33470,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3347,17TH ST,798000,Area 5,Mission,"(37.76326, -122.42137)"
218-33330,-,0,Grey,SS,N,N,SFMTA,ON,0,3333,18TH ST,877000,Area 3,Mission,"(37.76183, -122.41855)"
216-31470,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3147,16TH ST,734000,Area 5,Mission,"(37.76476, -122.42337)"
216-31550,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3155,16TH ST,734000,Area 5,Mission,"(37.76474, -122.42361)"
217-32110,-,0,Grey,SS,N,N,SFMTA,ON,0,3211,17TH ST,795000,Area 3,Mission,"(37.76347, -122.41787)"
219-33360,-,0,Grey,SS,N,N,SFMTA,ON,0,3336,19TH ST,971000,Area 3,Mission,"(37.76032, -122.41853)"
219-34300,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3430,19TH ST,973000,Area 5,Mission,"(37.7602, -122.42052)"
222-31320,-,0,Grey,SS,N,N,SFMTA,ON,0,3132,22ND ST,1190000,Area 3,Mission,"(37.75554, -122.41792)"
568-20050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2005,MISSION ST,9116000,Area 5,Mission,"(37.76483, -122.41955)"
667-12080,-,0,Grey,SS,N,N,SFMTA,ON,0,1208,SOUTH VAN NESS AVE,12030000,Area 3,Mission,"(37.75371, -122.41649)"
568-25480,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2548,MISSION ST,9123000,Area 5,Mission,"(37.75558, -122.41885)"
473-00380,-,0,Grey,SS,Y,N,SFMTA,ON,0,38,HOFF ST,6935000,Area 5,Mission,"(37.76385, -122.42052)"
473-00440,-,0,Grey,SS,Y,N,SFMTA,ON,0,44,HOFF ST,6935000,Area 5,Mission,"(37.76368, -122.4205)"
216-29110,-,0,Yellow,SS,N,N,SFMTA,ON,0,2911,16TH ST,723000,Area 3,Mission,"(37.76508, -122.41798)"
216-29220,-,0,Yellow,SS,N,N,SFMTA,ON,0,2922,16TH ST,723000,Area 3,Mission,"(37.76519, -122.41847)"
217-32490,-,0,Grey,SS,N,N,SFMTA,ON,0,3249,17TH ST,796000,Area 3,Mission,"(37.76338, -122.4193)"
217-33030,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3303,17TH ST,797000,Area 5,Mission,"(37.76335, -122.41978)"
217-33240,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3324,17TH ST,798000,Area 5,Mission,"(37.76342, -122.42072)"
217-33250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3325,17TH ST,798000,Area 5,Mission,"(37.76331, -122.42053)"
217-33500,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3350,17TH ST,798000,Area 5,Mission,"(37.76337, -122.42156)"
218-33310,-,0,Grey,SS,N,N,SFMTA,ON,0,3331,18TH ST,877000,Area 3,Mission,"(37.76183, -122.41846)"
218-33480,-,0,Yellow,SS,N,N,SFMTA,ON,0,3348,18TH ST,877000,Area 3,Mission,"(37.7619, -122.41913)"
216-31410,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3141,16TH ST,734000,Area 5,Mission,"(37.76477, -122.42323)"
217-32350,-,0,Grey,SS,N,N,SFMTA,ON,0,3235,17TH ST,796000,Area 3,Mission,"(37.76341, -122.41879)"
217-32380,-,0,Grey,SS,N,N,SFMTA,ON,0,3238,17TH ST,796000,Area 3,Mission,"(37.76353, -122.4189)"
473-00060,-,0,Grey,SS,Y,N,SFMTA,ON,0,6,HOFF ST,6935000,Area 5,Mission,"(37.76473, -122.4206)"
473-00520,-,0,Grey,SS,Y,N,SFMTA,ON,0,52,HOFF ST,6935000,Area 5,Mission,"(37.76348, -122.42049)"
215-15440,-,0,Grey,SS,N,N,SFMTA,ON,0,1544,15TH ST,650000,Area 3,Mission,"(37.76674, -122.41943)"
215-15490,-,0,Grey,SS,N,N,SFMTA,ON,0,1549,15TH ST,650000,Area 3,Mission,"(37.76664, -122.41954)"
215-15500,-,0,Grey,SS,N,N,SFMTA,ON,0,1550,15TH ST,650000,Area 3,Mission,"(37.76673, -122.41964)"
215-16480,-,0,Grey,SS,N,N,SFMTA,ON,0,1648,15TH ST,654000,Area 3,Mission,"(37.7666, -122.42179)"
216-29330,-,0,Grey,SS,N,N,SFMTA,ON,0,2933,16TH ST,725000,Area 3,Mission,"(37.76503, -122.41894)"
216-30200,-,0,Green,SS,Y,Y,SFMTA,ON,0,3020,16TH ST,728000,Area 5,Mission,"(37.76506, -122.4206)"
700-12050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1205,VALENCIA ST,13072000,Area 5,Mission,"(37.75358, -122.42069)"
223-32150,-,0,Grey,SS,N,N,SFMTA,ON,0,3215,23RD ST,1263000,Area 3,Mission,"(37.75388, -122.41714)"
223-32380,-,0,Grey,SS,N,N,SFMTA,ON,0,3238,23RD ST,1264000,Area 3,Mission,"(37.75392, -122.418)"
223-32400,-,0,Grey,SS,N,N,SFMTA,ON,0,3240,23RD ST,1264000,Area 3,Mission,"(37.75391, -122.41808)"
323-00210,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,21,BARTLETT ST,2742000,Area 5,Mission,"(37.75659, -122.4199)"
323-00330,-,0,Grey,SS,Y,Y,SFMTA,ON,0,33,BARTLETT ST,2742000,Area 5,Mission,"(37.75626, -122.41987)"
224-33480,-,0,Grey,SS,N,N,SFMTA,ON,0,3348,24TH ST,1349000,Area 3,Mission,"(37.75218, -122.42021)"
218-33490,-,0,Grey,SS,N,N,SFMTA,ON,0,3349,18TH ST,877000,Area 3,Mission,"(37.7618, -122.41908)"
219-33380,-,0,Grey,SS,N,N,SFMTA,ON,0,3338,19TH ST,971000,Area 3,Mission,"(37.76032, -122.4186)"
216-30040,216-30002,4,Grey,MS,Y,Y,SFMTA,ON,0,3004,16TH ST,726000,Area 5,Mission,"(37.7651, -122.42002)"
568-19310,-,0,Grey,SS,N,N,SFMTA,ON,0,1931,MISSION ST,9115000,Area 3,Mission,"(37.76568, -122.41964)"
568-20030,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2003,MISSION ST,9116000,Area 5,Mission,"(37.76489, -122.41956)"
568-20340,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2034,MISSION ST,9116000,Area 5,Mission,"(37.76401, -122.41966)"
568-22290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2229,MISSION ST,9120000,Area 5,Mission,"(37.7609, -122.41918)"
568-23210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2321,MISSION ST,9121000,Area 5,Mission,"(37.75958, -122.41905)"
568-23400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2340,MISSION ST,9121000,Area 5,Mission,"(37.75904, -122.41918)"
215-16160,-,0,Yellow,SS,N,N,SFMTA,ON,0,1616,15TH ST,651000,Area 3,Mission,"(37.76667, -122.42063)"
216-29390,-,0,Grey,SS,N,N,SFMTA,ON,0,2939,16TH ST,725000,Area 3,Mission,"(37.76501, -122.41915)"
216-30060,216-30002,6,Yellow,MS,Y,Y,SFMTA,ON,0,3006,16TH ST,726000,Area 5,Mission,"(37.76509, -122.42009)"
700-07290,-,0,Grey,SS,Y,Y,SFMTA,ON,0,729,VALENCIA ST,13064000,Area 5,Mission,"(37.76108, -122.42141)"
700-07610,-,0,Grey,SS,Y,Y,SFMTA,ON,0,761,VALENCIA ST,13064000,Area 5,Mission,"(37.76044, -122.42135)"
370-01040,-,0,Grey,SS,Y,N,SFMTA,ON,0,104,CAPP ST,3673000,Area 5,Mission,"(37.76487, -122.41875)"
568-21460,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2146,MISSION ST,9119000,Area 5,Mission,"(37.76203, -122.41947)"
216-31100,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3110,16TH ST,732000,Area 5,Mission,"(37.76496, -122.42237)"
216-31400,-,0,Black,SS,N,N,SFMTA,ON,0,3140,16TH ST,733000,MC5,Mission,"(37.76492, -122.42304)"
216-31460,-,0,Black,SS,N,N,SFMTA,ON,0,3146,16TH ST,734000,MC5,Mission,"(37.76491, -122.42321)"
217-32470,-,0,Grey,SS,N,N,SFMTA,ON,0,3247,17TH ST,796000,Area 3,Mission,"(37.76339, -122.41922)"
217-33210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3321,17TH ST,797000,Area 5,Mission,"(37.76332, -122.42039)"
218-34240,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3424,18TH ST,879000,Area 5,Mission,"(37.76183, -122.42043)"
217-32080,-,0,Grey,SS,N,N,SFMTA,ON,0,3208,17TH ST,795000,Area 3,Mission,"(37.76359, -122.41779)"
218-34500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3450,18TH ST,880000,Area 5,Mission,"(37.76177, -122.42138)"
221-31480,-,0,Grey,SS,N,N,SFMTA,ON,0,3148,21ST ST,1108000,Area 3,Mission,"(37.75709, -122.41869)"
221-32310,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3231,21ST ST,1111000,Area 5,Mission,"(37.75691, -122.42023)"
222-31210,-,0,Grey,SS,N,N,SFMTA,ON,0,3121,22ND ST,1189000,Area 3,Mission,"(37.75546, -122.41745)"
219-34450,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3445,19TH ST,974000,Area 5,Mission,"(37.76008, -122.42104)"
219-34460,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3446,19TH ST,974000,Area 5,Mission,"(37.76017, -122.4211)"
220-34440,-,0,Grey,SS,N,N,SFMTA,ON,0,3444,20TH ST,1055000,Area 3,Mission,"(37.7587, -122.41864)"
222-32480,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3248,22ND ST,1192000,Area 5,Mission,"(37.75537, -122.42073)"
568-19010,-,0,Grey,SS,N,N,SFMTA,ON,0,1901,MISSION ST,9115000,Area 3,Mission,"(37.76656, -122.41973)"
568-21080,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2108,MISSION ST,9117000,Area 5,Mission,"(37.76315, -122.41958)"
568-21160,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2116,MISSION ST,9118000,Area 5,Mission,"(37.76286, -122.41955)"
568-21340,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2134,MISSION ST,9119000,Area 5,Mission,"(37.76235, -122.4195)"
568-21500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2150,MISSION ST,9119000,Area 5,Mission,"(37.76194, -122.41946)"
370-01120,-,0,Grey,SS,Y,N,SFMTA,ON,0,112,CAPP ST,3673000,Area 5,Mission,"(37.76465, -122.41873)"
370-01160,-,0,Grey,SS,Y,N,SFMTA,ON,0,116,CAPP ST,3673000,Area 5,Mission,"(37.76453, -122.41872)"
700-06540,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,654,VALENCIA ST,13063000,Area 5,Mission,"(37.76195, -122.42171)"
700-08540,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,854,VALENCIA ST,13066000,Area 5,Mission,"(37.7587, -122.4214)"
700-10580,-,0,Green,SS,Y,Y,SFMTA,ON,0,1058,VALENCIA ST,13070000,Area 5,Mission,"(37.7554, -122.42108)"
700-11050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1105,VALENCIA ST,13071000,Area 5,Mission,"(37.7551, -122.42084)"
323-00250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,25,BARTLETT ST,2742000,Area 5,Mission,"(37.75648, -122.41989)"
700-04040,-,0,Grey,SS,Y,Y,SFMTA,ON,0,404,VALENCIA ST,13058000,Area 5,Mission,"(37.76635, -122.42213)"
568-21210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2121,MISSION ST,9118000,Area 5,Mission,"(37.76281, -122.41936)"
568-22170,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2217,MISSION ST,9120000,Area 5,Mission,"(37.76125, -122.41921)"
568-22420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2242,MISSION ST,9120000,Area 5,Mission,"(37.76061, -122.41933)"
568-22440,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2244,MISSION ST,9120000,Area 5,Mission,"(37.76056, -122.41933)"
568-23150,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2315,MISSION ST,9121000,Area 5,Mission,"(37.75974, -122.41907)"
568-23250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2325,MISSION ST,9121000,Area 5,Mission,"(37.75948, -122.41904)"
568-22240,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2224,MISSION ST,9120000,Area 5,Mission,"(37.76107, -122.41938)"
667-12050,-,0,Grey,SS,N,N,SFMTA,ON,0,1205,SOUTH VAN NESS AVE,12030000,Area 3,Mission,"(37.75378, -122.41629)"
568-20130,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2013,MISSION ST,9116000,Area 5,Mission,"(37.76461, -122.41953)"
700-12220,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1222,VALENCIA ST,13072000,Area 5,Mission,"(37.75315, -122.42087)"
568-25380,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2538,MISSION ST,9123000,Area 5,Mission,"(37.75585, -122.41888)"
568-25400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2540,MISSION ST,9123000,Area 5,Mission,"(37.7558, -122.41887)"
568-26150,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2615,MISSION ST,9124000,Area 5,Mission,"(37.75496, -122.41861)"
700-05110,-,0,Red,SS,Y,Y,SFMTA,ON,0,511,VALENCIA ST,13060000,Area 5,Mission,"(37.76462, -122.42175)"
700-05230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,523,VALENCIA ST,13060000,Area 5,Mission,"(37.76433, -122.42172)"
568-26180,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2618,MISSION ST,9124000,Area 5,Mission,"(37.75486, -122.41878)"
370-01500,-,0,Black,SS,Y,N,SFMTA,ON,0,150,CAPP ST,3673000,MC5,Mission,"(37.76372, -122.41864)"
568-25310,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2531,MISSION ST,9123000,Area 5,Mission,"(37.75614, -122.41872)"
568-26130,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2613,MISSION ST,9124000,Area 5,Mission,"(37.75502, -122.41862)"
215-16430,-,0,Grey,SS,N,N,SFMTA,ON,0,1643,15TH ST,653000,Area 3,Mission,"(37.76653, -122.42146)"
323-00550,-,0,Grey,SS,Y,Y,SFMTA,ON,0,55,BARTLETT ST,2742000,Area 5,Mission,"(37.75576, -122.41982)"
218-34420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3442,18TH ST,880000,Area 5,Mission,"(37.76179, -122.42108)"
221-32130,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3213,21ST ST,1109000,Area 5,Mission,"(37.75695, -122.41954)"
223-32080,-,0,Yellow,SS,N,N,SFMTA,ON,0,3208,23RD ST,1263000,Area 3,Mission,"(37.75399, -122.41689)"
700-04390,-,0,Grey,SS,Y,Y,SFMTA,ON,0,439,VALENCIA ST,13059000,Area 5,Mission,"(37.76558, -122.42184)"
700-11350,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1135,VALENCIA ST,13071000,Area 5,Mission,"(37.75441, -122.42077)"
221-31450,-,0,Grey,SS,N,N,SFMTA,ON,0,3145,21ST ST,1108000,Area 3,Mission,"(37.75701, -122.41853)"
221-32050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3205,21ST ST,1109000,Area 5,Mission,"(37.75697, -122.41922)"
221-32060,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3206,21ST ST,1109000,Area 5,Mission,"(37.75706, -122.4193)"
221-32190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3219,21ST ST,1110000,Area 5,Mission,"(37.75694, -122.41976)"
221-32400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3240,21ST ST,1112000,Area 5,Mission,"(37.75699, -122.42051)"
222-31440,-,0,Grey,SS,N,N,SFMTA,ON,0,3144,22ND ST,1190000,Area 3,Mission,"(37.75552, -122.41836)"
568-23420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2342,MISSION ST,9121000,Area 5,Mission,"(37.75899, -122.41918)"
568-24330,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2433,MISSION ST,9122002,Area 5,Mission,"(37.75764, -122.41887)"
568-25200,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2520,MISSION ST,9123000,Area 5,Mission,"(37.75635, -122.41893)"
568-25210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2521,MISSION ST,9123000,Area 5,Mission,"(37.75633, -122.41874)"
218-33320,-,0,Grey,SS,N,N,SFMTA,ON,0,3332,18TH ST,877000,Area 3,Mission,"(37.76194, -122.41853)"
216-31050,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3105,16TH ST,732000,Area 5,Mission,"(37.76481, -122.42245)"
216-31600,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3160,16TH ST,734000,Area 5,Mission,"(37.76488, -122.42366)"
700-04280,-,0,Grey,SS,Y,Y,SFMTA,ON,0,428,VALENCIA ST,13058000,Area 5,Mission,"(37.76582, -122.42208)"
700-05170,-,0,Grey,SS,Y,Y,SFMTA,ON,0,517,VALENCIA ST,13060000,Area 5,Mission,"(37.7645, -122.42174)"
473-00080,-,0,Grey,SS,Y,N,SFMTA,ON,0,8,HOFF ST,6935000,Area 5,Mission,"(37.76467, -122.42059)"
473-00400,-,0,Grey,SS,Y,N,SFMTA,ON,0,40,HOFF ST,6935000,Area 5,Mission,"(37.76379, -122.42051)"
217-32290,-,0,Grey,SS,N,N,SFMTA,ON,0,3229,17TH ST,796000,Area 3,Mission,"(37.76343, -122.41858)"
219-34140,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3414,19TH ST,972000,Area 5,Mission,"(37.76024, -122.41989)"
221-31310,-,0,Grey,SS,N,N,SFMTA,ON,0,3131,21ST ST,1108000,Area 3,Mission,"(37.75704, -122.41802)"
221-32330,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3233,21ST ST,1111000,Area 5,Mission,"(37.7569, -122.42029)"
221-32430,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3243,21ST ST,1112000,Area 5,Mission,"(37.75688, -122.42066)"
222-31010,-,0,Grey,SS,N,N,SFMTA,ON,0,3101,22ND ST,1189000,Area 3,Mission,"(37.7555, -122.41673)"
222-32110,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3211,22ND ST,1191000,Area 5,Mission,"(37.75535, -122.41927)"
224-32040,-,0,Grey,SS,N,N,SFMTA,ON,0,3204,24TH ST,1342000,Area 3,Mission,"(37.7524, -122.41652)"
323-00510,-,0,Grey,SS,Y,Y,SFMTA,ON,0,51,BARTLETT ST,2742000,Area 5,Mission,"(37.75585, -122.41983)"
568-27030,-,0,Grey,SS,N,N,SFMTA,ON,0,2703,MISSION ST,9125000,Area 3,Mission,"(37.75369, -122.41849)"
700-11410,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1141,VALENCIA ST,13071000,Area 5,Mission,"(37.7543, -122.42076)"
215-15100,-,0,Grey,SS,N,N,SFMTA,ON,0,1510,15TH ST,647000,Area 3,Mission,"(37.76682, -122.41819)"
215-15360,-,0,Grey,SS,N,N,SFMTA,ON,0,1536,15TH ST,650000,Area 3,Mission,"(37.76676, -122.41923)"
216-30510,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3051,16TH ST,731000,Area 5,Mission,"(37.76486, -122.42164)"
217-33190,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3319,17TH ST,797000,Area 5,Mission,"(37.76332, -122.42033)"
217-33200,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3320,17TH ST,798000,Area 5,Mission,"(37.76343, -122.42058)"
218-34400,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3440,18TH ST,880000,Area 5,Mission,"(37.76179, -122.42101)"
700-05300,-,0,Black,SS,N,N,SFMTA,ON,0,530,VALENCIA ST,13060000,MC5,Mission,"(37.76409, -122.42192)"
219-33290,-,0,Grey,SS,N,N,SFMTA,ON,0,3329,19TH ST,971000,Area 3,Mission,"(37.76025, -122.41825)"
219-33430,-,0,Yellow,SS,N,N,SFMTA,ON,0,3343,19TH ST,971000,Area 3,Mission,"(37.76022, -122.41874)"
220-35210,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3521,20TH ST,1057000,Area 5,Mission,"(37.75853, -122.41998)"
221-32520,-,0,Green,SS,Y,Y,SFMTA,ON,0,3252,21ST ST,1112000,Area 5,Mission,"(37.75696, -122.42095)"
219-34440,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3444,19TH ST,974000,Area 5,Mission,"(37.76017, -122.42102)"
323-00010,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1,BARTLETT ST,2742000,Area 5,Mission,"(37.75688, -122.41993)"
223-33030,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,3303,23RD ST,1265000,Area 5,Mission,"(37.75377, -122.41885)"
223-33500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3350,23RD ST,1266000,Area 5,Mission,"(37.75376, -122.42056)"
224-32180,-,0,Yellow,SS,N,N,SFMTA,ON,0,3218,24TH ST,1343000,Area 3,Mission,"(37.75237, -122.4171)"
700-08380,-,0,Grey,SS,Y,Y,SFMTA,ON,0,838,VALENCIA ST,13066000,Area 5,Mission,"(37.75913, -122.42144)"
568-21050,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2105,MISSION ST,9117000,Area 5,Mission,"(37.76324, -122.4194)"
700-04590,-,0,Grey,SS,Y,Y,SFMTA,ON,0,459,VALENCIA ST,13059000,Area 5,Mission,"(37.76513, -122.4218)"
700-06510,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,651,VALENCIA ST,13063000,Area 5,Mission,"(37.76197, -122.4215)"
700-12250,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1225,VALENCIA ST,13072000,Area 5,Mission,"(37.75304, -122.42064)"
700-08170,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,817,VALENCIA ST,13065000,Area 5,Mission,"(37.75967, -122.42128)"
700-10420,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1042,VALENCIA ST,13070000,Area 5,Mission,"(37.75578, -122.42112)"
700-06070,-,0,Grey,SS,Y,Y,SFMTA,ON,0,607,VALENCIA ST,13061000,Area 5,Mission,"(37.76307, -122.4216)"
568-21200,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2120,MISSION ST,9118000,Area 5,Mission,"(37.76277, -122.41954)"
568-21380,-,0,Green,SS,Y,Y,SFMTA,ON,0,2138,MISSION ST,9119000,Area 5,Mission,"(37.76224, -122.41949)"
568-21400,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2140,MISSION ST,9119000,Area 5,Mission,"(37.76216, -122.41948)"
568-24270,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2427,MISSION ST,9122002,Area 5,Mission,"(37.75781, -122.41888)"
700-06470,-,0,Grey,SS,Y,Y,SFMTA,ON,0,647,VALENCIA ST,13063000,Area 5,Mission,"(37.76207, -122.42151)"
568-23460,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2346,MISSION ST,9121000,Area 5,Mission,"(37.75888, -122.41917)"
215-15460,-,0,Grey,SS,N,N,SFMTA,ON,0,1546,15TH ST,650000,Area 3,Mission,"(37.76674, -122.4195)"
568-25230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,2523,MISSION ST,9123000,Area 5,Mission,"(37.75628, -122.41874)"
568-25350,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,2535,MISSION ST,9123000,Area 5,Mission,"(37.75603, -122.41871)"
568-26070,-,0,Grey,SS,Y,N,SFMTA,ON,0,2607,MISSION ST,9124000,Area 5,Mission,"(37.7552, -122.41863)"
568-26420,-,0,Grey,SS,Y,N,SFMTA,ON,0,2642,MISSION ST,9124000,Area 5,Mission,"(37.75424, -122.41872)"
568-27230,-,0,Grey,SS,N,N,SFMTA,ON,0,2723,MISSION ST,9125000,Area 3,Mission,"(37.75314, -122.41844)"
217-33270,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3327,17TH ST,798000,Area 5,Mission,"(37.7633, -122.4206)"
217-33340,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3334,17TH ST,798000,Area 5,Mission,"(37.7634, -122.42106)"
218-33400,-,0,Grey,SS,N,N,SFMTA,ON,0,3340,18TH ST,877000,Area 3,Mission,"(37.76192, -122.41886)"
220-35500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3550,20TH ST,1058000,Area 5,Mission,"(37.75856, -122.42106)"
221-31410,-,0,Grey,SS,N,N,SFMTA,ON,0,3141,21ST ST,1108000,Area 3,Mission,"(37.75702, -122.41841)"
219-34270,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3427,19TH ST,973000,Area 5,Mission,"(37.76012, -122.42035)"
215-16360,-,0,Yellow,SS,N,N,SFMTA,ON,0,1636,15TH ST,653000,Area 3,Mission,"(37.76662, -122.42144)"
216-29130,-,0,Grey,SS,N,N,SFMTA,ON,0,2913,16TH ST,723000,Area 3,Mission,"(37.76508, -122.41806)"
220-35010,-,0,Green,SS,Y,Y,SFMTA,ON,0,3501,20TH ST,1056000,Area 5,Mission,"(37.75857, -122.41926)"
223-33320,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3332,23RD ST,1266000,Area 5,Mission,"(37.7538, -122.41994)"
223-33470,-,0,Grey,SS,Y,Y,SFMTA,ON,0,3347,23RD ST,1266000,Area 5,Mission,"(37.75368, -122.42042)"
224-32200,-,0,Yellow,SS,N,N,SFMTA,ON,0,3220,24TH ST,1343000,Area 3,Mission,"(37.75236, -122.41717)"
323-00060,-,0,Grey,SS,Y,Y,SFMTA,ON,0,6,BARTLETT ST,2742000,Area 5,Mission,"(37.75679, -122.42007)"
700-12040,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,1204,VALENCIA ST,13072000,Area 5,Mission,"(37.75359, -122.42091)"
700-08150,-,0,Yellow,SS,Y,Y,SFMTA,ON,0,815,VALENCIA ST,13065000,Area 5,Mission,"(37.75973, -122.42128)"
700-11450,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1145,VALENCIA ST,13071000,Area 5,Mission,"(37.75417, -122.42075)"
700-12340,-,0,Grey,SS,Y,Y,SFMTA,ON,0,1234,VALENCIA ST,13072000,Area 5,Mission,"(37.75284, -122.42084)"
700-06500,-,0,Grey,SS,Y,Y,SFMTA,ON,0,650,VALENCIA ST,13063000,Area 5,Mission,"(37.76206, -122.42172)"
700-07090,-,0,Grey,SS,Y,Y,SFMTA,ON,0,709,VALENCIA ST,13064000,Area 5,Mission,"(37.76148, -122.42145)"
700-07170,-,0,Red,SS,Y,Y,SFMTA,ON,0,717,VALENCIA ST,13064000,Area 5,Mission,"(37.76131, -122.42143)"
700-08230,-,0,Grey,SS,Y,Y,SFMTA,ON,0,823,VALENCIA ST,13065000,Area 5,Mission,"(37.75952, -122.42126)"
